,UniqueID,Date,Species,Breed,Age,Gender,Altered,Borough,Zipcode
323,323,June 12 2015,DOG,Jack Russell Terrier,2,M,TRUE,Brooklyn,11235
324,324,June 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
325,325,June 16 2015,DOG,Doberman X,1,F,FALSE,Brooklyn,11215
326,326,June 14 2015,DOG,American Eskimo,5,M,TRUE,Brooklyn,11230
327,327,June 19 2015,DOG,American Staffordshire Terrier,7,F,TRUE,Brooklyn,11233
328,328,June 18 2015,DOG,Boston Terr/Boxer X,NA,U,FALSE,Brooklyn,11228
329,329,June 07 2015,DOG,Chihuahua,3,M,TRUE,Brooklyn,11217
330,330,June 22 2015,DOG,Golden Retriever,12,F,TRUE,Brooklyn,11229
331,331,June 22 2015,DOG,Maltese/Chihuahua X,1,M,FALSE,Brooklyn,11217
332,332,June 21 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,NA
333,333,June 19 2015,DOG,American Pitbull Terrier,5,M,TRUE,Brooklyn,11211
334,334,June 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11229
335,335,June 18 2015,DOG,American Pitbull Terrier,2,M,TRUE,Brooklyn,11235
336,336,June 22 2015,DOG,Maltese,7,F,TRUE,Brooklyn,11220
337,337,June 21 2015,DOG,Jack Russell Terrier,12,F,TRUE,Brooklyn,NA
338,338,June 23 2015,DOG,American Pitbull Terrier,1,M,FALSE,Brooklyn,11233
339,339,June 24 2015,DOG,NA,NA,U,FALSE,Brooklyn,11226
340,340,June 24 2015,DOG,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11230
341,341,June 26 2015,DOG,Unknown,NA,U,FALSE,Brooklyn,11220
342,342,June 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11224
343,343,June 25 2015,DOG,American Staffordshire Terrier,3,M,FALSE,Brooklyn,NA
344,344,June 28 2015,DOG,American Pitbull Terrier,5,M,FALSE,Brooklyn,11203
345,345,June 23 2015,DOG,NA,NA,U,FALSE,Brooklyn,11232
346,346,June 26 2015,DOG,Maltese,1,M,FALSE,Brooklyn,11236
347,347,June 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11231
348,348,June 11 2015,DOG,NA,NA,U,FALSE,Brooklyn,11206
349,349,June 21 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11230
350,350,June 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11229
351,351,June 21 2015,DOG,Na,2,M,FALSE,Brooklyn,11213
352,352,June 28 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
353,353,July 01 2015,DOG,Vizsla,4,M,TRUE,Brooklyn,11249
354,354,June 27 2015,DOG,NA,NA,U,FALSE,Brooklyn,11220
355,355,June 29 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11224
356,356,July 02 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11219
357,357,March 17 2015,DOG,Jack Russell Terrier,10,M,FALSE,Brooklyn,11221
358,358,June 30 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
359,359,July 02 2015,DOG,Golden Retriever,NA,U,FALSE,Brooklyn,NA
360,360,July 05 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11213
361,361,April 19 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
362,362,June 13 2015,DOG,Husky/Lab X,8,F,TRUE,Brooklyn,NA
363,363,April 18 2015,DOG,NA,NA,U,FALSE,Brooklyn,11221
364,364,June 30 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
365,365,January 11 2015,DOG,NA,NA,U,FALSE,Brooklyn,11207
366,366,June 22 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
367,367,July 03 2015,DOG,NA,NA,U,FALSE,Brooklyn,11234
368,368,July 03 2015,DOG,NA,NA,U,FALSE,Brooklyn,11226
369,369,June 30 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
370,370,July 04 2015,DOG,American Pitbull Terrier,2,M,FALSE,Brooklyn,NA
371,371,July 02 2015,DOG,Chihuahua,3,M,FALSE,Brooklyn,11212
372,372,July 03 2015,DOG,Chow Chow/Shepard X,12,M,FALSE,Brooklyn,11207
373,373,July 04 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11210
374,374,July 04 2015,DOG,Maltipoo,6,M,TRUE,Brooklyn,11212
375,375,June 29 2015,DOG,Border Collie/Pointer X,6,M,TRUE,Brooklyn,11231
376,376,July 08 2015,DOG,Eng Setter,6,M,FALSE,Brooklyn,11235
377,377,July 07 2015,DOG,Na,NA,U,FALSE,Brooklyn,11216
378,378,July 05 2015,DOG,Wire Fox Terrier,8,M,TRUE,Brooklyn,11205
379,379,July 12 2015,DOG,American Pitbull Terrier Mix,3,F,FALSE,Brooklyn,11216
380,380,July 14 2015,DOG,American Pitbull Terrier Mix,2,M,FALSE,Brooklyn,11221
381,381,July 13 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,11207
382,382,July 06 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
383,383,July 06 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
384,384,July 04 2015,DOG,Jack Russell Terrier,1,M,TRUE,Brooklyn,11204
385,385,July 14 2015,DOG,German Shepherd,NA,U,FALSE,Brooklyn,NA
386,386,July 12 2015,DOG,NA,NA,U,FALSE,Brooklyn,11221
387,387,July 11 2015,DOG,Siberian Husky,NA,U,FALSE,Brooklyn,NA
388,388,July 13 2015,DOG,German Shepherd,NA,U,FALSE,Brooklyn,NA
389,389,July 12 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
390,390,July 10 2015,DOG,Golden Retriever,5,M,TRUE,Brooklyn,11238
391,391,July 10 2015,DOG,German Shepherd Mix,6,M,FALSE,Brooklyn,11231
392,392,July 06 2015,DOG,Yorkshire Terrier,6,F,FALSE,Brooklyn,11208
393,393,July 01 2015,DOG,German Shepherd,6,M,FALSE,Brooklyn,11220
394,394,July 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11235
395,395,July 12 2015,DOG,Jack Russell Terrier Mix,0.833,M,FALSE,Brooklyn,11236
396,396,July 13 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11209
397,397,July 09 2015,DOG,NA,NA,U,FALSE,Brooklyn,11209
398,398,July 11 2015,DOG,Bulldog,NA,U,FALSE,Brooklyn,NA
399,399,July 11 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
400,400,July 08 2015,DOG,Poodle/Chihuahua X,2,M,FALSE,Brooklyn,11206
401,401,July 15 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
402,402,July 16 2015,DOG,American Pitbull Terrier,2,F,FALSE,Brooklyn,11205
403,403,July 17 2015,DOG,Basset Hound,3,M,TRUE,Brooklyn,11220
404,404,July 15 2015,DOG,German Shepherd,8,F,FALSE,Brooklyn,NA
405,405,July 16 2015,DOG,NA,NA,U,FALSE,Brooklyn,11229
406,406,July 16 2015,DOG,NA,NA,U,FALSE,Brooklyn,11207
407,407,July 16 2015,DOG,Shiba Inu,1,M,TRUE,Brooklyn,11235
408,408,July 21 2015,DOG,Shih Tzu,NA,U,FALSE,Brooklyn,11233
409,409,July 21 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
410,410,July 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
411,411,July 20 2015,DOG,NA,NA,U,FALSE,Brooklyn,11209
412,412,July 18 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
413,413,July 21 2015,DOG,Cocker Spaniel,13,M,TRUE,Brooklyn,11230
414,414,July 22 2015,DOG,American Pitbull Terrier,0.917,F,FALSE,Brooklyn,11206
415,415,July 19 2015,DOG,American Pitbull Terrier,4,M,TRUE,Brooklyn,11222
416,416,July 19 2015,DOG,Bull Terrier,2,M,FALSE,Brooklyn,11207
417,417,July 18 2015,DOG,American Pitbull Terrier,3,M,FALSE,Brooklyn,11213
418,418,July 21 2015,DOG,Na,NA,U,FALSE,Brooklyn,NA
419,419,July 22 2015,DOG,Labrador/Pit Bull X,NA,U,FALSE,Brooklyn,11238
420,420,July 15 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
421,421,July 22 2015,DOG,Belgian Malinois,1,M,FALSE,Brooklyn,11213
422,422,July 22 2015,DOG,Pit Bull/Boxer X,2,M,TRUE,Brooklyn,11237
423,423,July 22 2015,DOG,Pit Bull/Bull Dog,2,M,TRUE,Brooklyn,11237
424,424,July 20 2015,DOG,NA,NA,U,FALSE,Brooklyn,11236
425,425,July 20 2015,DOG,NA,NA,U,FALSE,Brooklyn,11204
426,426,July 20 2015,DOG,NA,NA,U,FALSE,Brooklyn,11234
427,427,July 22 2015,DOG,American Pitbull Terrier,6,F,FALSE,Brooklyn,NA
428,428,July 22 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
429,429,July 22 2015,DOG,Yorkshire Terrier,6,M,TRUE,Brooklyn,11231
430,430,July 25 2015,DOG,Maltese,1,M,FALSE,Brooklyn,11218
431,431,July 24 2015,DOG,NA,NA,U,FALSE,Brooklyn,11204
432,432,July 25 2015,DOG,Shiba Inu,1,M,TRUE,Brooklyn,11237
433,433,July 18 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
434,434,July 26 2015,DOG,NA,NA,U,FALSE,Brooklyn,11222
435,435,July 28 2015,DOG,American Pitbull Terrier,9,M,TRUE,Brooklyn,11206
436,436,July 29 2015,DOG,Doberman Pinscher,9,F,FALSE,Brooklyn,11220
437,437,June 22 2015,DOG,Maltese,7,F,FALSE,Brooklyn,NA
438,438,July 29 2015,DOG,Na,2,M,TRUE,Brooklyn,11203
439,439,July 28 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11226
440,440,July 29 2015,DOG,Shih Tzu,5,F,FALSE,Brooklyn,11249
441,441,July 31 2015,DOG,Labrador Retriever,10,M,TRUE,Brooklyn,11207
442,442,August 02 2015,DOG,English Bulldog,9,M,TRUE,Brooklyn,11217
443,443,July 27 2015,DOG,Lab Mix,7,U,FALSE,Brooklyn,NA
444,444,July 30 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
445,445,July 30 2015,DOG,NA,NA,U,FALSE,Brooklyn,11212
446,446,August 02 2015,DOG,American Pitbull Terrier,4,M,FALSE,Brooklyn,11206
447,447,July 31 2015,DOG,American Pitbull Terrier,3,M,FALSE,Brooklyn,11233
448,448,August 01 2015,DOG,NA,NA,U,FALSE,Brooklyn,11208
449,449,August 04 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,NA
450,450,August 03 2015,DOG,Whippet X,6,F,TRUE,Brooklyn,11237
451,451,July 25 2015,DOG,Chihuahua,3,M,FALSE,Brooklyn,11223
452,452,July 31 2015,DOG,Maltese,NA,M,TRUE,Brooklyn,11232
453,453,August 02 2015,DOG,Maltese,NA,M,TRUE,Brooklyn,11232
454,454,August 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
455,455,August 05 2015,DOG,Bulldog,NA,U,FALSE,Brooklyn,11207
456,456,August 02 2015,DOG,American Pitbull Terrier,NA,F,FALSE,Brooklyn,11206
457,457,August 04 2015,DOG,Alaskan Klee Kai,1,M,TRUE,Brooklyn,11204
458,458,August 05 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
459,459,August 05 2015,DOG,Yorkshire Terrier,3,M,TRUE,Brooklyn,11238
460,460,August 06 2015,DOG,Jack Russell Terrier,7,M,TRUE,Brooklyn,11207
461,461,August 06 2015,DOG,NA,NA,U,FALSE,Brooklyn,11205
462,462,August 07 2015,DOG,American Pitbull Terrier,1,F,FALSE,Brooklyn,11208
463,463,August 01 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
464,464,August 04 2015,DOG,NA,NA,U,FALSE,Brooklyn,11216
465,465,July 29 2015,DOG,Boxer,NA,U,FALSE,Brooklyn,11222
466,466,July 28 2015,DOG,American Pitbull Terrier Mix,3,M,TRUE,Brooklyn,11208
467,467,July 31 2015,DOG,Shih Tzu,NA,U,FALSE,Brooklyn,11234
468,468,August 10 2015,DOG,Shih Tzu,4,F,FALSE,Brooklyn,11234
469,469,August 07 2015,DOG,Jack Russell Terrier,3,M,FALSE,Brooklyn,11213
470,470,August 02 2015,DOG,Doberman Pinscher,0.417,M,FALSE,Brooklyn,11209
471,471,August 09 2015,DOG,NA,NA,U,FALSE,Brooklyn,11207
472,472,August 08 2015,DOG,NA,NA,U,FALSE,Brooklyn,11212
473,473,August 07 2015,DOG,Aust Cattle Dog,1,M,FALSE,Brooklyn,11208
474,474,August 08 2015,DOG,NA,NA,U,FALSE,Brooklyn,11223
475,475,August 04 2015,DOG,Lab Mix,NA,U,FALSE,Brooklyn,11220
476,476,August 11 2015,DOG,French Bulldog,8,M,TRUE,Brooklyn,11206
477,477,August 11 2015,DOG,Yorkshire Terrier,1,F,FALSE,Brooklyn,11232
478,478,August 11 2015,DOG,Amer Staffordshire X,6,F,TRUE,Brooklyn,11228
479,479,August 11 2015,DOG,Shih Tzu,NA,U,FALSE,Brooklyn,11233
480,480,August 08 2015,DOG,Akita,NA,U,FALSE,Brooklyn,11219
481,481,August 08 2015,DOG,Akita,3,M,FALSE,Brooklyn,11219
482,482,August 14 2015,DOG,Jack Russell/ Chihuahua,4,M,FALSE,Brooklyn,11206
483,483,August 06 2015,DOG,Shih Tzu,4,M,FALSE,Brooklyn,11214
484,484,July 28 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
485,485,August 15 2015,DOG,American Staffordshire Terrier,10,M,FALSE,Brooklyn,11206
486,486,August 16 2015,DOG,Lab Mix,2,F,TRUE,Brooklyn,11218
487,487,August 14 2015,DOG,Rottweiler,NA,U,FALSE,Brooklyn,11206
488,488,August 16 2015,DOG,German Shepherd,3,M,TRUE,Brooklyn,11226
489,489,August 15 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11233
490,490,August 16 2015,DOG,NA,NA,U,FALSE,Brooklyn,11214
491,491,August 16 2015,DOG,Yorkshire Terrier,14,M,TRUE,Brooklyn,11207
492,492,August 07 2015,DOG,NA,NA,U,FALSE,Brooklyn,11229
493,493,August 19 2015,DOG,Jack Russell Terrier,7,F,TRUE,Brooklyn,11212
494,494,August 19 2015,DOG,American Staffordshire Terrier,5,M,TRUE,Brooklyn,11213
495,495,August 17 2015,DOG,Chihuahua,8,M,TRUE,Brooklyn,11226
496,496,August 21 2015,DOG,American Pitbull Terrier,6,F,TRUE,Brooklyn,11207
497,497,August 09 2015,DOG,Bulldog,3,M,FALSE,Brooklyn,11208
498,498,August 22 2015,DOG,NA,5,F,TRUE,Brooklyn,11231
499,499,June 26 2015,DOG,NA,NA,U,FALSE,Brooklyn,11237
500,500,August 21 2015,DOG,Cane Corso,2,M,FALSE,Brooklyn,11231
501,501,August 23 2015,DOG,American Pitbull Terrier,1,F,FALSE,Brooklyn,11224
502,502,August 18 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11232
503,503,August 24 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
504,504,August 23 2015,DOG,Labrador Retriever,NA,U,FALSE,Brooklyn,11231
505,505,August 23 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
506,506,August 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11234
507,507,August 14 2015,DOG,NA,NA,U,FALSE,Brooklyn,11220
508,508,August 11 2015,DOG,Labrador Retriever,5,M,TRUE,Brooklyn,11249
509,509,August 19 2015,DOG,Poodle,2,M,FALSE,Brooklyn,11220
510,510,August 21 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
511,511,August 13 2015,DOG,American Pitbull Terrier,7,F,FALSE,Brooklyn,11236
512,512,August 26 2015,DOG,Poodle/Boxer X,1,M,TRUE,Brooklyn,11221
513,513,August 26 2015,DOG,Wire Fox Terrier,NA,U,FALSE,Brooklyn,11207
514,514,August 27 2015,DOG,Shih Tzu,8,M,FALSE,Brooklyn,11208
515,515,August 11 2015,DOG,Jack Russell Terrier,2,M,TRUE,Brooklyn,11204
516,516,August 27 2015,DOG,Yorkshire Ter/Shihtzu,3,M,TRUE,Brooklyn,11226
517,517,August 10 2015,DOG,Lab Mix,3,F,TRUE,Brooklyn,11204
518,518,August 10 2015,DOG,Rottweiler,0.667,F,FALSE,Brooklyn,11204
519,519,August 27 2015,DOG,Shiba Inu,6,F,TRUE,Brooklyn,11249
520,520,August 27 2015,DOG,Chihuahua,3,M,TRUE,Brooklyn,11223
521,521,August 29 2015,DOG,Brittany Spaniel,3,M,FALSE,Brooklyn,11235
522,522,August 30 2015,DOG,Yorkshire Terrier,7,F,TRUE,Brooklyn,11209
523,523,August 28 2015,DOG,American Pitbull Terrier,3,F,TRUE,Brooklyn,11208
524,524,August 31 2015,DOG,American Terrier,NA,U,FALSE,Brooklyn,11216
525,525,September 01 2015,DOG,Blue Heeler/ Australian Cattle Mix,5,F,TRUE,Brooklyn,NA
526,526,September 01 2015,DOG,Labrador Retriever,3,M,TRUE,Brooklyn,11206
527,527,August 29 2015,DOG,NA,NA,U,FALSE,Brooklyn,11234
528,528,August 20 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11230
529,529,September 01 2015,DOG,Shiba Inu,3,M,TRUE,Brooklyn,11217
530,530,September 04 2015,DOG,NA,NA,U,FALSE,Brooklyn,11204
531,531,September 04 2015,DOG,Daschound,NA,U,FALSE,Brooklyn,11206
532,532,August 23 2015,DOG,NA,NA,U,FALSE,Brooklyn,11208
533,533,September 05 2015,DOG,NA,NA,U,FALSE,Brooklyn,11209
534,534,September 08 2015,DOG,Miniature Schnauzer,3,F,FALSE,Brooklyn,11232
535,535,September 05 2015,DOG,American Pitbull Terrier Mix,8,F,TRUE,Brooklyn,11236
536,536,September 07 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
537,537,September 03 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11206
538,538,September 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
539,539,September 08 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
540,540,September 09 2015,DOG,NA,NA,U,FALSE,Brooklyn,11220
541,541,September 03 2015,DOG,Shih Tzu,3,M,FALSE,Brooklyn,11235
542,542,September 09 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
543,543,September 05 2015,DOG,Beagle,NA,U,FALSE,Brooklyn,NA
544,544,September 06 2015,DOG,American Pitbull Terrier,8,F,TRUE,Brooklyn,11224
545,545,September 09 2015,DOG,Lab Mix,1,M,TRUE,Brooklyn,11228
546,546,September 08 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,NA
547,547,September 10 2015,DOG,Yorkipoo,2,M,FALSE,Brooklyn,11249
548,548,September 07 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
549,549,September 12 2015,DOG,Dachshund,NA,U,FALSE,Brooklyn,11217
550,550,September 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
551,551,September 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
552,552,September 13 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
553,553,September 14 2015,DOG,American Pitbull Terrier,1,M,FALSE,Brooklyn,11215
554,554,September 14 2015,DOG,American Pitbull Terrier,4,M,FALSE,Brooklyn,11213
555,555,September 13 2015,DOG,Chihuahua,3,M,TRUE,Brooklyn,11220
556,556,September 12 2015,DOG,American Pitbull Terrier Mix,1,M,TRUE,Brooklyn,11206
557,557,September 11 2015,DOG,American Pitbull Terrier,2,M,FALSE,Brooklyn,11233
558,558,September 15 2015,DOG,Corgi/Chihuahua X,1,M,TRUE,Brooklyn,11206
559,559,September 16 2015,DOG,Shih Tzu,NA,U,FALSE,Brooklyn,NA
560,560,September 13 2015,DOG,Yorkie/Shih Tzu,3,M,TRUE,Brooklyn,11236
561,561,September 16 2015,DOG,German Shepherd Mix,15,F,TRUE,Brooklyn,11213
562,562,August 28 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11219
563,563,August 28 2015,DOG,NA,NA,U,FALSE,Brooklyn,11208
564,564,August 12 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
565,565,September 17 2015,DOG,NA,NA,U,FALSE,Brooklyn,11249
566,566,September 16 2015,DOG,Labrador Retriever,7,F,FALSE,Brooklyn,11206
567,567,September 03 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,11228
568,568,September 20 2015,DOG,German Shepherd,1,F,FALSE,Brooklyn,11231
569,569,September 05 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
570,570,September 20 2015,DOG,English Bulldog,7,M,TRUE,Brooklyn,11201
571,571,September 18 2015,DOG,Shih Tzu,1,M,TRUE,Brooklyn,11215
572,572,September 22 2015,DOG,Pekingese,Shih Tzu,  Chih Hua Hua X,5,M,FALSE,Brooklyn,11237
573,573,September 19 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11238
574,574,September 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11218
575,575,September 07 2015,DOG,German Shepherd,NA,U,FALSE,Brooklyn,11230
576,576,September 22 2015,DOG,German Shepherd,2,M,TRUE,Brooklyn,11236
577,577,September 26 2015,DOG,Great Dane/Pit Bull X,1,M,TRUE,Brooklyn,NA
578,578,September 27 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
579,579,September 26 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,NA
580,580,September 24 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11221
581,581,September 26 2015,DOG,Lhasa Apso/Poodlde X,1,M,FALSE,Brooklyn,11226
582,582,September 28 2015,DOG,Beagle Mix,6,M,TRUE,Brooklyn,11226
583,583,September 10 2015,DOG,NA,NA,U,FALSE,Brooklyn,11233
584,584,September 27 2015,DOG,NA,NA,U,FALSE,Brooklyn,11203
585,585,September 23 2015,DOG,Australian Shepherd,NA,U,FALSE,Brooklyn,11221
586,586,September 20 2015,DOG,American Pitbull Terrier Mix,2,F,FALSE,Brooklyn,11201
587,587,September 28 2015,DOG,German Shepherd Mix,3,F,FALSE,Brooklyn,11231
588,588,September 28 2015,DOG,NA,NA,U,FALSE,Brooklyn,11429
589,589,September 28 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
590,590,September 30 2015,DOG,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11236
591,591,September 30 2015,DOG,American Pitbull Terrier Mix,10,F,TRUE,Brooklyn,11208
592,592,September 29 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
593,593,September 30 2015,DOG,Lab Mix,7,M,TRUE,Brooklyn,11220
594,594,September 22 2015,DOG,Sharpei/German Shep X,1,M,FALSE,Brooklyn,11229
595,595,October 04 2015,DOG,American Pitbull Terrier,3,F,FALSE,Brooklyn,11231
596,596,September 29 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
597,597,October 05 2015,DOG,American Pitbull Terrier Mix,2,M,TRUE,Brooklyn,11223
598,598,October 02 2015,DOG,Lab/Basset Hound X,1,F,FALSE,Brooklyn,11231
599,599,October 05 2015,DOG,American Pitbull Terrier Mix,0.5,M,TRUE,Brooklyn,11208
600,600,October 05 2015,DOG,Poodle,NA,U,FALSE,Brooklyn,11201
601,601,October 05 2015,DOG,Lab/Pit Bull X,0.271,M,TRUE,Brooklyn,11228
602,602,September 27 2015,DOG,Chow Chow,12,F,FALSE,Brooklyn,11215
603,603,October 07 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11214
604,604,October 07 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11214
605,605,October 07 2015,DOG,Bulldog,NA,U,FALSE,Brooklyn,11230
606,606,October 07 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
607,607,October 08 2015,DOG,German Shepherd,5,M,FALSE,Brooklyn,11220
608,608,October 12 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,11207
609,609,October 11 2015,DOG,American Pitbull Terrier,4,M,FALSE,Brooklyn,11226
610,610,October 10 2015,DOG,Australian Cattle Dog,14,M,TRUE,Brooklyn,11230
611,611,October 12 2015,DOG,English Springer Spaniel,12,M,TRUE,Brooklyn,11201
612,612,October 13 2015,DOG,American Pitbull Terrier Mix,1,U,FALSE,Brooklyn,11216
613,613,October 10 2015,DOG,Chihuahua,NA,U,FALSE,Brooklyn,NA
614,614,September 28 2015,DOG,Maltese,NA,U,FALSE,Brooklyn,11229
615,615,October 13 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11221
616,616,October 08 2015,DOG,Unknown,NA,U,FALSE,Brooklyn,11230
617,617,October 11 2015,DOG,Australian Cattle Dog,NA,U,FALSE,Brooklyn,11205
618,618,October 03 2015,DOG,NA,NA,U,FALSE,Brooklyn,11204
619,619,October 15 2015,DOG,American Pitbull Terrier,5,M,FALSE,Brooklyn,11212
620,620,October 18 2015,DOG,Border Collie/Lab,4,M,TRUE,Brooklyn,11215
621,621,October 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
622,622,October 18 2015,DOG,American Eskimo,7,M,FALSE,Brooklyn,11205
623,623,October 05 2015,DOG,American Pitbull Terrier,1,F,TRUE,Brooklyn,11208
624,624,October 05 2015,DOG,Lab Mix,9,M,FALSE,Brooklyn,11238
625,625,October 14 2015,DOG,NA,NA,U,FALSE,Brooklyn,11210
626,626,October 09 2015,DOG,Bulldog,2,F,TRUE,Brooklyn,11208
627,627,October 09 2015,DOG,Bulldog,2,F,TRUE,Brooklyn,11208
628,628,October 20 2015,DOG,German Shepherd,8,M,TRUE,Brooklyn,11235
629,629,October 19 2015,DOG,Yorkshire Terrier,4,F,TRUE,Brooklyn,11229
630,630,October 20 2015,DOG,NA,NA,U,FALSE,Brooklyn,11224
631,631,October 21 2015,DOG,Chihuahua,10,M,FALSE,Brooklyn,11211
632,632,October 19 2015,DOG,NA,NA,U,FALSE,Brooklyn,11208
633,633,October 21 2015,DOG,American Pitbull Terrier,4,F,FALSE,Brooklyn,11234
634,634,October 20 2015,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11207
635,635,October 22 2015,DOG,American Pitbull Terrier,NA,F,FALSE,Brooklyn,11210
636,636,October 22 2015,DOG,Belgian Sheepdog,2,F,TRUE,Brooklyn,NA
637,637,October 24 2015,DOG,American Pitbull Terrier,1,M,FALSE,Brooklyn,11236
638,638,October 23 2015,DOG,Rat Terrier,8,F,FALSE,Brooklyn,11208
639,639,October 24 2015,DOG,American Pitbull Terrier,0.917,M,TRUE,Brooklyn,11234
640,640,October 10 2015,DOG,NA,NA,U,FALSE,Brooklyn,NA
641,641,October 19 2015,DOG,German Shepherd,4,M,TRUE,Brooklyn,11234
642,642,October 18 2015,DOG,Yorkshire Terrier,3,M,TRUE,Brooklyn,11230
643,643,October 24 2015,DOG,American Pitbull Terrier,3,M,FALSE,Brooklyn,NA
644,644,October 27 2015,DOG,Shih Tzu,2,M,FALSE,Brooklyn,11216
645,645,October 26 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11233
646,646,October 27 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
647,647,October 26 2015,DOG,Chihuahua,1,F,TRUE,Brooklyn,11205
648,648,October 23 2015,DOG,NA,NA,M,FALSE,Brooklyn,NA
649,649,October 14 2015,DOG,Lab Mix,2,M,TRUE,Brooklyn,11206
